,city,year,weekofyear,week_start_date,ndvi_sw,precipitation_amt_mm,reanalysis_air_temp_k,reanalysis_avg_temp_k,reanalysis_dew_point_temp_k,reanalysis_min_air_temp_k,reanalysis_precip_amt_kg_per_m2,reanalysis_relative_humidity_percent,reanalysis_sat_precip_amt_mm,reanalysis_specific_humidity_g_per_kg,station_avg_temp_c,station_max_temp_c,station_min_temp_c,station_precip_mm,total_cases
1236,iq,2006,14,2006-04-09,0.2833143,41.68,297.77428571400003,299.44285714299997,296.047142857,293.8,87.9,91.8114285714,41.68,17.61,27.9333333333,33.7,22.6,178.1,9
1237,iq,2006,15,2006-04-16,0.2626857,75.33,297.825714286,298.814285714,296.965714286,292.9,66.46,95.51,75.33,18.7142857143,28.3,33.9,21.4,49.0,9
1238,iq,2006,16,2006-04-23,0.2849429,69.6,298.06142857099996,299.178571429,296.457142857,293.9,54.86,92.1114285714,69.6,18.0828571429,27.4,32.8,22.5,11.9,6
1239,iq,2006,17,2006-04-30,0.1393714,74.93,296.85,297.707142857,295.051428571,291.7,39.6,90.86428571430001,74.93,16.5585714286,27.0,33.5,19.5,34.0,6
1240,iq,2006,18,2006-05-07,0.1137286,65.07,297.63,299.021428571,296.38428571400004,293.6,38.84,93.63571428569999,65.07,17.9628571429,27.85,33.3,22.5,115.0,8
1241,iq,2006,19,2006-05-14,0.28745709999999997,127.24,296.184285714,297.55714285700003,295.452857143,291.8,70.0,96.09857142860001,127.24,16.9771428571,24.3,32.3,21.7,270.9,5
1242,iq,2006,20,2006-05-21,0.37457140000000005,1.52,296.054285714,296.914285714,290.088571429,287.2,0.1,72.0342857143,1.52,12.111428571400001,25.2,31.7,19.4,2.0,7
1243,iq,2006,21,2006-05-28,0.17007139999999998,91.4,297.992857143,299.114285714,293.777142857,288.8,12.47,80.38571428569999,91.4,15.46,27.4666666667,34.0,21.7,83.0,6
1244,iq,2006,22,2006-06-04,0.09775,79.48,295.987142857,297.171428571,294.55714285700003,291.3,44.65,92.5057142857,79.48,16.025714285699998,25.6,31.9,19.3,150.2,5
1245,iq,2006,23,2006-06-11,0.2586143,130.66,297.044285714,298.564285714,295.695714286,292.3,37.6,93.4757142857,130.66,17.1957142857,26.2,33.0,21.5,105.2,3
1246,iq,2006,24,2006-06-18,0.1680429,84.99,297.42714285700004,298.135714286,294.75,290.3,21.5,87.2142857143,84.99,16.2585714286,28.1,34.4,21.4,79.5,1
1247,iq,2006,25,2006-06-25,0.22146,71.69,296.724285714,297.978571429,294.275714286,289.5,27.29,88.4714285714,71.69,15.8014285714,26.6,32.5,20.4,74.9,0
1248,iq,2006,26,2006-07-02,0.30462859999999997,17.21,296.851428571,297.614285714,293.517142857,289.2,9.16,83.4671428571,17.21,15.02,27.2,33.4,19.8,21.9,1
1249,iq,2006,27,2006-07-09,0.2326857,20.72,296.448571429,297.914285714,294.592857143,292.6,13.62,90.4328571429,20.72,16.005714285699998,26.7,33.0,21.7,110.6,2
1250,iq,2006,28,2006-07-16,0.2949167,1.17,297.62142857099997,298.857142857,292.832857143,292.1,1.8,77.27142857140001,1.17,14.4171428571,26.25,33.1,20.6,0.5,3
1251,iq,2006,29,2006-07-23,0.3211286,54.72,297.397142857,299.085714286,294.258571429,291.8,40.0,85.14,54.72,15.7885714286,27.4,34.1,19.9,47.0,2
1252,iq,2006,30,2006-07-30,0.2859,28.66,297.504285714,298.742857143,293.26,289.7,15.4,79.7428571429,28.66,14.88,26.6,32.6,18.5,11.4,2
1253,iq,2006,31,2006-08-06,0.20155710000000002,44.96,297.51,299.342857143,295.2,292.7,38.07,88.7071428571,44.96,16.7071428571,27.225,34.2,19.7,4.0,2
1254,iq,2006,32,2006-08-13,0.3809857,11.79,297.5,299.51428571400004,293.08,291.0,12.39,79.2428571429,11.79,14.6314285714,27.6,33.9,19.4,26.6,2
1255,iq,2006,33,2006-08-20,0.3337,47.74,298.648571429,300.635714286,295.54571428599996,294.6,22.19,84.62,47.74,17.0657142857,27.6666666667,33.3,20.9,75.5,2
1256,iq,2006,34,2006-08-27,0.2427571,68.6,298.73571428599996,299.73571428599996,295.14428571400003,292.5,23.6,83.0471428571,68.6,16.6914285714,27.3,34.9,20.9,71.1,4
1257,iq,2006,35,2006-09-03,0.39481669999999996,68.0,298.28,299.9,295.272857143,293.1,22.24,85.3728571429,68.0,16.7771428571,26.5,33.2,20.3,176.0,0
1258,iq,2006,36,2006-09-10,0.2834143,90.33,299.265714286,300.35,293.902857143,290.2,9.4,75.53,90.33,15.457142857100001,27.42,34.1,20.6,15.3,6
1259,iq,2006,37,2006-09-17,0.25855,111.87,297.802857143,299.164285714,293.037142857,291.9,16.4,77.2542857143,111.87,14.642857142899999,28.35,35.0,17.8,0.5,3
1260,iq,2006,38,2006-09-24,0.30757140000000005,82.2,299.34,300.857142857,294.35,291.5,35.7,77.5142857143,82.2,15.91,27.9333333333,34.8,21.4,93.9,2
1261,iq,2006,39,2006-10-01,0.4934429,134.64,299.38142857099996,300.685714286,295.738571429,294.3,44.62,82.8457142857,134.64,17.2542857143,28.5666666667,35.2,22.0,63.0,6
1262,iq,2006,40,2006-10-08,0.3139167,60.48,299.465714286,300.435714286,295.16,292.0,24.8,80.49,60.48,16.7385714286,28.7,35.9,21.1,68.9,2
1263,iq,2006,41,2006-10-15,0.15461429999999998,41.69,299.345714286,301.028571429,296.75142857099996,293.8,29.5,86.8528571429,41.69,18.4471428571,28.06,33.7,22.1,162.6,7
1264,iq,2006,42,2006-10-22,0.3337571,103.77,299.648571429,301.01428571400004,297.76428571400004,295.7,55.5,90.37857142860001,103.77,19.595714285699998,28.6,35.4,22.8,8.1,4
1265,iq,2006,43,2006-10-29,0.37882859999999996,55.94,298.794285714,300.414285714,296.661428571,294.0,54.8,89.7,55.94,18.3114285714,27.56,33.8,19.8,143.3,6
1266,iq,2006,44,2006-11-05,0.3247857,67.5,300.467142857,301.87857142900003,296.88285714299997,295.1,42.73,82.9342857143,67.5,18.63,28.8333333333,35.7,22.0,14.0,6
1267,iq,2006,45,2006-11-12,0.27699999999999997,80.25,299.432857143,300.914285714,297.852857143,295.3,68.0,92.0885714286,80.25,19.731428571400002,28.25,33.9,22.4,108.7,2
1268,iq,2006,46,2006-11-19,0.24702860000000001,86.65,297.29571428599996,298.435714286,296.201428571,293.5,87.2,94.44,86.65,17.7914285714,27.6,33.2,21.8,85.6,13
1269,iq,2006,47,2006-11-26,0.3283857,43.59,298.098571429,299.55714285700003,296.961428571,294.7,61.43,94.30285714290001,43.59,18.6385714286,27.0,32.3,22.5,205.3,10
1270,iq,2006,48,2006-12-03,0.1557286,75.33,299.197142857,300.935714286,296.988571429,294.0,61.28,89.55,75.33,18.744285714300002,27.9,34.9,22.9,115.1,5
1271,iq,2006,49,2006-12-10,0.4276,99.89,298.202857143,299.2,297.608571429,294.6,95.02,96.7957142857,99.89,19.4257142857,28.4,33.7,23.2,10.9,2
1272,iq,2006,50,2006-12-17,0.4147857,157.75,298.158571429,299.071428571,297.351428571,294.2,63.0,95.8757142857,157.75,19.1114285714,28.4,33.8,23.2,10.9,0
1273,iq,2006,51,2006-12-24,0.35295,111.48,297.68,298.98571428599996,296.72571428599997,294.3,80.2,95.0785714286,111.48,18.358571428599998,28.4,32.9,23.5,10.9,1
1274,iq,2007,1,2007-01-01,0.1324,79.94,297.288571429,298.207142857,296.517142857,293.2,88.9,95.9271428571,79.94,18.1442857143,26.6,31.9,21.5,133.4,0
1275,iq,2007,2,2007-01-08,0.2379571,37.06,297.104285714,298.578571429,296.388571429,294.6,144.59,96.23857142860001,37.06,17.9628571429,26.825,31.7,22.9,61.5,14
1276,iq,2007,3,2007-01-15,0.2523,126.89,297.387142857,298.435714286,296.388571429,293.3,52.2,94.6471428571,126.89,17.9757142857,27.775,33.4,22.2,178.0,6
1277,iq,2007,4,2007-01-22,0.3068571,95.47,297.614285714,298.45,297.025714286,294.9,180.99,96.99714285709999,95.47,18.6885714286,27.7,33.6,22.0,149.9,10
1278,iq,2007,5,2007-01-29,0.20031429999999997,83.7,298.14428571400003,299.614285714,296.77428571400003,294.3,65.1,93.13571428569999,83.7,18.4142857143,27.725,35.0,22.3,60.3,5
1279,iq,2007,6,2007-02-05,0.4429286,61.8,298.33,299.685714286,295.77,293.4,11.7,87.53,61.8,17.3228571429,28.6,35.4,22.4,9.9,12
1280,iq,2007,7,2007-02-12,0.31957140000000006,14.19,299.171428571,300.285714286,294.15,291.4,2.1,75.80428571430001,14.19,15.6857142857,28.85,36.7,21.4,61.3,9
1281,iq,2007,8,2007-02-19,0.2372286,25.7,300.565714286,302.178571429,294.16571428599997,294.4,11.55,72.44571428569999,25.7,15.918571428599998,28.74,36.2,21.2,0.0,5
1282,iq,2007,9,2007-02-26,0.16591670000000003,55.56,299.05857142900004,300.635714286,294.29,291.5,35.33,78.58571428569999,55.56,16.02,28.56,35.8,20.4,28.0,11
1283,iq,2007,10,2007-03-05,0.2275286,117.07,297.45,298.714285714,296.317142857,293.4,227.25,94.34857142860001,117.07,17.911428571400002,27.3,33.0,21.9,205.3,2
1284,iq,2007,11,2007-03-12,0.2926143,55.47,296.951428571,298.1,296.301428571,293.8,51.3,96.52285714290001,55.47,17.8814285714,28.0,33.1,21.7,138.0,6
1285,iq,2007,12,2007-03-19,0.22182860000000001,150.33,297.684285714,298.728571429,295.89,292.6,59.2,90.8585714286,150.33,17.47,27.0,33.9,21.7,252.7,7
1286,iq,2007,13,2007-03-26,0.2591857,93.14,297.835714286,299.15,296.56,292.8,58.4,93.58571428569999,93.14,18.2142857143,28.25,34.6,21.5,66.1,6
1287,iq,2007,14,2007-04-02,0.2738,97.04,297.717142857,298.80714285700003,296.921428571,294.3,238.2,95.82,97.04,18.5942857143,27.2666666667,34.0,22.6,94.3,5
1288,iq,2007,15,2007-04-09,0.1575571,98.94,297.555714286,298.592857143,296.68857142900004,292.4,147.57,95.52714285709999,98.94,18.3285714286,27.85,34.4,21.3,60.4,9
1289,iq,2007,16,2007-04-16,0.2743143,93.62,297.031428571,298.092857143,296.01428571400004,292.0,46.45,94.7214285714,93.62,17.551428571400002,27.4,33.5,22.1,97.1,5
1290,iq,2007,17,2007-04-23,0.3006,157.86,297.342857143,298.278571429,296.50285714299997,292.9,62.3,95.52571428569999,157.86,18.1042857143,27.0333333333,34.1,22.0,261.7,8
1291,iq,2007,18,2007-04-30,0.1730857,103.39,297.22571428599997,298.071428571,295.94285714299997,293.6,47.24,93.47,103.39,17.5171428571,27.85,33.0,21.0,118.2,3
1292,iq,2007,19,2007-05-07,0.2322714,89.15,296.905714286,298.221428571,295.994285714,291.7,56.1,95.0371428571,89.15,17.6114285714,28.1,33.5,21.5,38.1,4
1293,iq,2007,20,2007-05-14,0.22907139999999998,45.23,295.595714286,296.5,294.012857143,290.7,86.9,91.83285714290001,45.23,15.648571428599999,28.1,32.5,19.0,191.4,11
1294,iq,2007,21,2007-05-21,0.3496857,64.11,297.232857143,298.707142857,296.168571429,292.5,65.6,94.8528571429,64.11,17.7185714286,28.25,33.8,21.7,86.6,5
1295,iq,2007,22,2007-05-28,0.06474286,76.68,296.178571429,297.185714286,294.038571429,286.9,29.1,89.28,76.68,15.74,24.7,32.8,17.5,61.8,8
1296,iq,2007,23,2007-06-04,0.23385709999999998,39.11,296.861428571,298.242857143,295.23,292.1,33.48,91.72,39.11,16.7271428571,26.5,31.3,20.4,0.5,4
1297,iq,2007,24,2007-06-11,0.30122859999999996,54.78,296.65,298.171428571,294.928571429,290.3,30.9,91.45857142860001,54.78,16.3885714286,26.6,32.6,20.7,12.9,3
1298,iq,2007,25,2007-06-18,0.1659,78.83,296.11857142900004,297.385714286,294.971428571,292.8,70.3,94.0657142857,78.83,16.4228571429,25.9666666667,32.0,21.2,126.0,1
1299,iq,2007,26,2007-06-25,0.1292571,11.41,296.571428571,298.01428571400004,295.178571429,292.7,22.8,92.6714285714,11.41,16.6314285714,26.5666666667,31.7,20.7,10.2,2
1300,iq,2007,27,2007-07-02,0.20994290000000002,1.59,296.828571429,298.114285714,292.17714285700004,290.2,1.4,78.0742857143,1.59,13.8042857143,25.9,32.0,19.6,10.2,3
1301,iq,2007,28,2007-07-09,0.3513,18.78,297.385714286,299.007142857,293.93142857099997,290.7,13.04,83.3871428571,18.78,15.4157142857,26.75,32.7,19.9,54.1,4
1302,iq,2007,29,2007-07-16,0.3648429,26.29,296.05857142900004,296.75,294.94142857099996,291.1,39.52,94.24714285709999,26.29,16.391428571400002,26.5333333333,31.3,20.9,22.9,1
1303,iq,2007,30,2007-07-23,0.4225,27.91,297.64,299.078571429,294.345714286,290.1,11.64,84.1557142857,27.91,15.8457142857,27.35,33.2,20.7,11.9,8
1304,iq,2007,31,2007-07-30,0.4898714,70.88,296.724285714,297.935714286,293.0,290.0,25.5,82.5714285714,70.88,14.718571428599999,24.25,34.0,16.4,55.9,5
1305,iq,2007,32,2007-08-06,0.2669571,35.77,297.82,299.342857143,292.708571429,289.7,6.08,76.61857142859999,35.77,14.3371428571,26.475,32.7,17.2,30.3,3
1306,iq,2007,33,2007-08-13,0.19645710000000002,36.78,298.091428571,298.94285714299997,294.07285714299996,291.8,9.21,80.9357142857,36.78,15.565714285699999,26.9,33.1,21.3,76.5,2
1307,iq,2007,34,2007-08-20,0.3687143,9.06,298.785714286,300.671428571,294.195714286,294.3,12.4,79.33428571430001,9.06,15.7571428571,27.125,33.3,19.9,22.1,7
1308,iq,2007,35,2007-08-27,0.3737429,30.26,300.667142857,301.592857143,293.124285714,293.4,12.8,67.7571428571,30.26,14.7942857143,27.05,34.7,19.9,0.0,1
1309,iq,2007,36,2007-09-03,0.3280571,76.28,297.098571429,298.357142857,295.682857143,293.5,56.85,92.65714285709998,76.28,17.182857142899998,26.3,34.0,20.9,37.1,6
1310,iq,2007,37,2007-09-10,0.3393,49.85,298.56,300.12142857099997,295.162857143,293.0,26.2,84.4128571429,49.85,16.65,26.9,32.9,21.4,150.9,7
1311,iq,2007,38,2007-09-17,0.4172,58.22,298.508571429,300.714285714,295.83428571400003,293.3,34.27,86.7071428571,58.22,17.3671428571,27.2,33.0,21.6,16.3,5
1312,iq,2007,39,2007-09-24,0.3128,59.79,299.698571429,301.428571429,295.3,292.7,10.3,78.5642857143,59.79,16.8042857143,27.8333333333,34.1,21.1,34.0,2
1313,iq,2007,40,2007-10-01,0.29347140000000005,37.28,298.281428571,299.821428571,296.287142857,294.7,73.33,89.8442857143,37.28,17.84,28.4,35.5,21.6,107.9,6
1314,iq,2007,41,2007-10-08,0.4381286,39.09,299.575714286,301.385714286,295.447142857,294.8,38.28,80.45,39.09,17.01,28.4,34.2,21.8,145.1,11
1315,iq,2007,42,2007-10-15,0.2383857,74.52,299.444285714,300.828571429,296.587142857,295.0,86.4,86.7057142857,74.52,18.2657142857,29.0,35.2,21.9,4.1,6
1316,iq,2007,43,2007-10-22,0.4229,106.73,296.971428571,298.19285714299997,295.96,291.9,67.93,94.7814285714,106.73,17.5428571429,26.9,32.1,20.9,79.3,3
1317,iq,2007,44,2007-10-29,0.2469143,51.28,297.83,299.664285714,296.978571429,293.7,67.47,95.59285714290002,51.28,18.6728571429,27.0,34.0,21.6,0.0,11
1318,iq,2007,45,2007-11-05,0.33112859999999994,69.88,299.478571429,300.55714285700003,296.24857142900004,294.3,50.6,84.85,69.88,17.9785714286,28.7,34.8,22.5,22.1,11
1319,iq,2007,46,2007-11-12,0.1853,109.5,298.13428571400004,299.742857143,296.83,294.6,103.3,93.55428571430001,109.5,18.5485714286,27.675,33.5,21.6,111.3,5
1320,iq,2007,47,2007-11-19,0.1996714,52.27,297.68142857099997,298.37142857099997,296.93857142900004,294.3,124.2,96.2142857143,52.27,18.6128571429,26.62,33.3,21.8,80.0,4
1321,iq,2007,48,2007-11-26,0.18191429999999997,129.33,297.88,299.328571429,297.217142857,294.4,65.57,96.52285714290001,129.33,18.9242857143,27.125,32.3,22.4,293.1,9
1322,iq,2007,49,2007-12-03,0.3498429,73.16,298.52,299.607142857,296.904285714,294.3,57.8,91.6542857143,73.16,18.6071428571,27.9,33.0,22.8,142.0,23
1323,iq,2007,50,2007-12-10,0.29374290000000003,83.39,299.048571429,300.271428571,296.261428571,294.3,42.68,86.7557142857,83.39,17.91,28.85,34.2,22.6,23.1,28
1324,iq,2007,51,2007-12-17,0.23671430000000002,146.13,297.141428571,298.242857143,296.397142857,293.3,89.72,96.0742857143,146.13,18.0342857143,27.625,32.9,22.4,261.3,26
1325,iq,2007,52,2007-12-24,0.23082220000000003,53.57,297.64,298.728571429,296.36857142900004,294.3,62.14,93.4685714286,53.57,17.9828571429,27.7,32.1,21.7,28.1,7
1326,iq,2008,1,2008-01-01,0.1872429,19.95,299.277142857,300.535714286,294.668571429,294.1,21.4,78.67,19.95,16.26,28.275,36.0,21.5,28.1,29
1327,iq,2008,2,2008-01-08,0.4697286,71.84,296.095714286,296.535714286,295.2,293.3,62.61,95.28,71.84,16.6814285714,25.8,31.4,22.6,104.4,58
1328,iq,2008,3,2008-01-15,0.1699714,95.97,298.034285714,299.478571429,297.09,292.4,63.92,94.9685714286,95.97,18.8657142857,27.4333333333,33.8,21.8,125.3,26
1329,iq,2008,4,2008-01-22,0.29567140000000003,102.59,297.207142857,298.342857143,296.25,294.8,93.43,95.1257142857,102.59,17.84,27.4333333333,31.3,21.9,46.3,38
1330,iq,2008,5,2008-01-29,0.40297140000000004,110.0,298.398571429,299.971428571,297.011428571,294.2,66.0,93.0,110.0,18.685714285699998,27.5666666667,32.2,22.8,121.2,35
1331,iq,2008,6,2008-02-05,0.1860714,38.72,299.49,300.76428571400004,294.62857142900003,293.5,28.0,78.13142857140001,38.72,16.2842857143,27.866666666700002,34.5,20.5,5.1,37
1332,iq,2008,7,2008-02-12,0.17342860000000002,47.23,297.77,299.171428571,296.922857143,294.8,103.22,95.7071428571,47.23,18.5571428571,26.6,31.7,22.1,9.2,20
1333,iq,2008,8,2008-02-19,0.1874429,122.64,297.095714286,298.321428571,295.608571429,292.9,33.9,92.37,122.64,17.13,28.0,33.4,22.0,115.3,29
1334,iq,2008,9,2008-02-26,0.38787140000000003,101.33,296.964285714,297.721428571,296.38142857099996,294.1,70.83,96.9271428571,101.33,17.9471428571,26.85,32.5,22.5,127.6,25
1335,iq,2008,10,2008-03-04,0.2008429,210.83,297.754285714,299.335714286,295.52,293.3,39.1,88.97285714290001,210.83,17.064285714300002,27.18,33.3,21.9,119.6,23
1336,iq,2008,11,2008-03-11,0.15065710000000002,96.05,298.017142857,299.592857143,295.9,293.0,32.17,89.26857142860001,96.05,17.505714285699998,26.25,33.2,22.2,64.4,9
1337,iq,2008,12,2008-03-18,0.20007139999999998,91.87,296.755714286,297.992857143,295.47571428599997,293.3,90.5,93.45142857139999,91.87,16.997142857100002,26.25,31.7,22.0,100.9,3
1338,iq,2008,13,2008-03-25,0.3773143,62.13,297.094285714,297.992857143,295.948571429,293.1,53.36,94.0742857143,62.13,17.5071428571,26.9,31.7,22.6,282.7,6
1339,iq,2008,14,2008-04-01,0.2151571,107.0,297.694285714,298.842857143,295.854285714,293.7,24.9,90.9571428571,107.0,17.4214285714,27.866666666700002,33.4,22.5,21.1,6
1340,iq,2008,15,2008-04-08,0.30282859999999995,71.45,297.537142857,298.9,296.63285714299997,292.8,99.96,95.15714285709998,71.45,18.3157142857,28.3,32.8,21.0,53.1,3
1341,iq,2008,16,2008-04-15,0.32875709999999997,79.74,297.447142857,298.664285714,295.935714286,293.8,45.96,92.1242857143,79.74,17.5042857143,26.8,33.6,21.7,61.0,1
1342,iq,2008,17,2008-04-22,0.28307140000000003,42.05,296.76,297.414285714,296.38285714299997,293.7,62.52,97.9714285714,42.05,17.9642857143,26.65,33.0,21.6,85.9,3
1343,iq,2008,18,2008-04-29,0.11784289999999999,42.12,298.07285714299996,299.414285714,296.741428571,293.1,115.99,93.66285714290001,42.12,18.3985714286,27.866666666700002,32.5,22.7,31.2,1
1344,iq,2008,19,2008-05-06,0.1345571,50.5,295.97571428599997,296.87142857099997,294.66571428599997,290.6,47.1,93.15857142860001,50.5,16.18,26.6,32.4,20.6,18.0,1
1345,iq,2008,20,2008-05-13,0.2255857,30.08,294.85,295.421428571,293.244285714,288.5,18.08,91.5042857143,30.08,14.78,26.1666666667,31.0,18.0,6.1,0
1346,iq,2008,21,2008-05-20,0.1994714,45.69,296.268571429,296.935714286,295.638571429,291.7,59.4,96.62142857139999,45.69,17.1442857143,26.35,31.5,21.4,58.2,2
1347,iq,2008,22,2008-05-27,0.1033143,72.04,296.741428571,297.69285714299997,295.994285714,293.8,134.66,96.02571428569999,72.04,17.52,27.2,32.3,21.7,76.1,1
1348,iq,2008,23,2008-06-03,0.1336143,30.09,296.4,297.357142857,295.21,292.2,73.01,93.9828571429,30.09,16.711428571400003,26.9,31.1,20.4,13.6,1
1349,iq,2008,24,2008-06-10,0.29195709999999997,13.27,296.187142857,297.364285714,293.891428571,288.2,12.9,88.81,13.27,15.375714285699999,26.9,31.1,17.8,6.4,0
1350,iq,2008,25,2008-06-17,0.2452143,111.18,296.742857143,297.65,295.934285714,293.8,57.87,95.86,111.18,17.4471428571,26.9,31.1,21.0,79.8,0
1351,iq,2008,26,2008-06-24,0.2656143,89.88,296.458571429,297.25,295.19285714299997,291.2,61.8,93.7957142857,89.88,16.7128571429,26.9,31.1,18.0,93.5,1
1352,iq,2008,27,2008-07-01,0.2558143,0.0,296.542857143,297.80714285700003,293.83,290.7,9.4,86.5242857143,0.0,15.2857142857,26.9,31.1,20.8,1.3,0
1353,iq,2008,28,2008-07-08,0.13288570000000002,0.0,296.54571428599996,297.478571429,293.594285714,290.5,7.47,85.6557142857,0.0,15.08,26.9,31.1,21.0,0.0,3
1354,iq,2008,29,2008-07-15,0.1984286,62.84,296.078571429,297.407142857,294.69142857099996,291.8,27.33,93.05571428569999,62.84,16.1428571429,26.9,31.1,21.0,44.2,3
1355,iq,2008,30,2008-07-22,0.30955,52.36,296.54571428599996,297.314285714,295.00285714299997,287.8,47.59,92.77714285709999,52.36,16.5828571429,26.6,32.4,20.8,18.1,1
1356,iq,2008,31,2008-07-29,0.3921167,44.63,297.044285714,298.5,295.37,292.9,39.0,92.04857142860001,44.63,16.8728571429,26.68,33.4,20.6,36.4,5
1357,iq,2008,32,2008-08-05,0.1997286,32.45,297.31,298.571428571,295.505714286,292.6,143.35,91.09285714290002,32.45,17.0571428571,27.4,34.2,18.5,18.1,2
1358,iq,2008,33,2008-08-12,0.4657286,26.03,297.214285714,298.5,295.347142857,292.7,39.69,90.72714285709999,26.03,16.8471428571,27.9,34.8,19.8,11.0,5
1359,iq,2008,34,2008-08-19,0.3805,12.88,299.228571429,300.30714285700003,294.418571429,291.8,33.0,78.2771428571,12.88,15.998571428599998,28.0,38.6,19.2,7.9,5
1360,iq,2008,35,2008-08-26,0.3236,58.2,298.57428571400004,300.142857143,295.092857143,292.7,37.0,84.49142857140001,58.2,16.6528571429,27.8333333333,35.1,20.4,44.0,5
1361,iq,2008,36,2008-09-02,0.3092333,34.59,298.531428571,300.071428571,294.861428571,293.2,29.0,83.05,34.59,16.4657142857,27.35,36.2,20.4,8.1,9
1362,iq,2008,37,2008-09-09,0.2327833,86.14,296.921428571,298.242857143,295.484285714,293.4,59.1,92.6528571429,86.14,17.03,27.9666666667,36.2,20.8,16.5,17
1363,iq,2008,38,2008-09-16,0.3362667,65.43,297.588571429,298.428571429,295.30714285700003,292.1,53.5,88.52571428569999,65.43,16.8185714286,27.8,35.6,20.7,50.1,19
1364,iq,2008,39,2008-09-23,0.4006857,61.38,297.66,298.62142857099997,295.49,292.7,63.27,90.18142857139999,61.38,17.0471428571,27.75,37.0,20.8,26.9,25
1365,iq,2008,40,2008-09-30,0.4048429,24.28,299.178571429,301.15,294.761428571,292.4,121.3,79.5028571429,24.28,16.3314285714,27.75,36.0,19.6,1.0,45
1366,iq,2008,41,2008-10-07,0.2061143,69.47,300.101428571,301.407142857,295.361428571,294.0,53.9,78.4542857143,69.47,17.018571428599998,30.0333333333,37.0,21.5,57.7,34
1367,iq,2008,42,2008-10-14,0.35797140000000005,69.39,298.35,299.9,295.91571428599997,292.7,67.9,88.85714285709999,69.39,17.5271428571,26.45,34.7,21.0,24.9,63
1368,iq,2008,43,2008-10-21,0.2568429,52.65,297.86714285700003,298.98571428599996,296.701428571,292.7,111.9,93.8542857143,52.65,18.3885714286,27.3333333333,35.5,21.5,24.2,44
1369,iq,2008,44,2008-10-28,0.2196143,43.6,298.372857143,299.8,296.825714286,294.0,149.1,92.6085714286,43.6,18.4842857143,27.4,35.0,21.2,0.0,50
1370,iq,2008,45,2008-11-04,0.5457286,57.85,298.464285714,299.528571429,297.468571429,293.1,107.48,95.29,57.85,19.252857142899998,27.82,35.6,21.2,109.0,35
1371,iq,2008,46,2008-11-11,0.4003857,60.36,298.49857142900004,300.221428571,296.01,293.7,63.9,88.3285714286,60.36,17.6257142857,28.3,36.0,20.5,42.6,16
1372,iq,2008,47,2008-11-18,0.1830571,59.44,298.89,300.30714285700003,297.741428571,295.2,199.52,94.1414285714,59.44,19.6171428571,27.9666666667,34.5,21.7,10.6,16
1373,iq,2008,48,2008-11-25,0.3213,81.11,298.53,299.721428571,297.577142857,294.7,90.68,95.26,81.11,19.3885714286,26.1,33.5,21.0,59.0,13
1374,iq,2008,49,2008-12-02,0.15491670000000002,45.03,298.111428571,299.12857142900003,297.044285714,293.4,139.55,94.64,45.03,18.7785714286,26.96,33.7,21.0,80.0,9
1375,iq,2008,50,2008-12-09,0.2580857,64.03,298.651428571,300.214285714,296.182857143,295.1,53.25,88.5514285714,64.03,17.7842857143,27.8,35.0,21.2,17.2,15
1376,iq,2008,51,2008-12-16,0.1923,70.92,298.528571429,300.257142857,296.847142857,295.2,57.61,91.77714285709999,70.92,18.5728571429,27.825,35.0,20.5,51.0,4
1377,iq,2008,52,2008-12-23,0.226625,55.11,299.55714285700003,300.771428571,295.594285714,293.9,41.6,81.86857142859999,55.11,17.2485714286,28.08,35.4,21.2,0.5,0
1378,iq,2009,1,2009-01-01,0.11944289999999999,55.11,299.55714285700003,300.771428571,295.594285714,293.9,41.6,81.86857142859999,55.11,17.2485714286,28.08,35.4,21.2,0.5,1
1379,iq,2009,2,2009-01-08,0.22305,52.28,297.72571428599997,299.007142857,296.784285714,294.2,93.55,95.22285714290001,52.28,18.461428571400003,27.2666666667,34.8,21.1,86.1,10
1380,iq,2009,3,2009-01-15,0.2775,72.03,296.682857143,297.414285714,296.418571429,295.2,149.77,98.61,72.03,17.9957142857,27.18,33.3,21.1,72.8,11
1381,iq,2009,4,2009-01-22,0.2139286,76.16,296.55,297.51428571400004,295.137142857,292.7,53.81,92.46714285709999,76.16,16.641428571400002,27.5666666667,34.0,21.8,11.2,29
1382,iq,2009,5,2009-01-29,0.16171670000000002,118.54,297.495714286,298.8,296.51428571400004,294.0,66.1,94.92857142860001,118.54,18.13,27.65,33.9,21.1,67.8,35
1383,iq,2009,6,2009-02-05,0.3076571,149.06,297.405714286,298.19285714299997,296.84,294.5,93.3,97.00714285709999,149.06,18.4842857143,27.4666666667,35.0,21.0,44.1,30
1384,iq,2009,7,2009-02-12,0.1429714,60.51,297.32285714299996,298.471428571,296.194285714,292.9,48.72,94.2342857143,60.51,17.7657142857,28.1,35.0,21.2,14.0,20
1385,iq,2009,8,2009-02-19,0.20298570000000002,124.8,297.685714286,299.01428571400004,296.254285714,294.2,124.0,92.9057142857,124.8,17.8528571429,27.7,35.0,20.5,111.4,21
1386,iq,2009,9,2009-02-26,0.3160167,147.44,297.391428571,298.864285714,296.494285714,294.3,102.72,95.12142857139999,147.44,18.128571428599997,26.58,33.2,20.5,84.1,12
