,city,year,weekofyear,week_start_date,ndvi_sw,precipitation_amt_mm,reanalysis_air_temp_k,reanalysis_avg_temp_k,reanalysis_dew_point_temp_k,reanalysis_min_air_temp_k,reanalysis_precip_amt_kg_per_m2,reanalysis_relative_humidity_percent,reanalysis_sat_precip_amt_mm,reanalysis_specific_humidity_g_per_kg,station_avg_temp_c,station_max_temp_c,station_min_temp_c,station_precip_mm,total_cases
295,sj,1996,1,1996-01-01,0.12044289999999999,6.35,297.412857143,297.457142857,294.54,295.9,57.0,84.13571428569999,6.35,15.888571428599999,25.1857142857,28.3,21.7,46.5,23
296,sj,1996,2,1996-01-08,0.1828,15.0,298.528571429,298.62857142900003,294.661428571,296.7,9.32,79.3214285714,15.0,16.0157142857,26.2571428571,31.1,21.7,24.6,14
297,sj,1996,3,1996-01-15,0.1969857,55.68,297.75285714299997,297.864285714,294.551428571,295.9,50.3,82.5157142857,55.68,15.9171428571,25.971428571399997,31.1,21.7,40.6,20
298,sj,1996,4,1996-01-22,0.2229,60.67,297.422857143,297.48571428599996,293.802857143,296.1,44.85,80.4771428571,60.67,15.208571428599999,25.5857142857,28.9,22.2,47.7,13
299,sj,1996,5,1996-01-29,0.20972860000000002,0.0,296.62857142900003,296.757142857,292.04,295.0,28.6,75.6928571429,0.0,13.65,24.785714285700003,28.3,20.0,32.0,23
300,sj,1996,6,1996-02-05,0.16868570000000002,0.0,297.30714285700003,297.435714286,292.581428571,295.7,11.9,74.9614285714,0.0,14.058571428599999,25.157142857100002,29.4,21.1,10.8,20
301,sj,1996,7,1996-02-12,0.2143,29.3,297.625714286,297.685714286,293.85,295.0,15.45,79.66428571430001,29.3,15.238571428599998,25.3142857143,31.1,21.1,25.5,16
302,sj,1996,8,1996-02-19,0.1252143,7.2,297.88285714299997,298.092857143,293.698571429,296.1,16.7,77.7828571429,7.2,15.125714285699999,25.971428571399997,31.7,21.1,22.1,16
303,sj,1996,9,1996-02-26,0.22277139999999998,177.58,297.598571429,297.707142857,293.731428571,296.0,15.67,79.19857142859999,177.58,15.128571428599999,25.5571428571,29.4,21.1,4.6,23
304,sj,1996,10,1996-03-04,0.1776429,9.96,297.292857143,297.478571429,292.12857142900003,295.5,3.2,73.06,9.96,13.6957142857,25.5714285714,30.6,20.6,3.3,14
305,sj,1996,11,1996-03-11,0.1658571,0.0,297.988571429,298.178571429,293.56142857099996,296.6,8.6,76.4828571429,0.0,14.9428571429,26.2428571429,31.1,21.7,12.7,15
306,sj,1996,12,1996-03-18,0.2112714,0.0,297.428571429,297.6,293.83428571400003,295.2,28.0,80.6471428571,0.0,15.235714285699999,26.2,32.2,22.2,14.2,4
307,sj,1996,13,1996-03-25,0.15384289999999998,0.0,298.18857142900004,298.364285714,293.08428571400003,296.7,2.8,73.4257142857,0.0,14.5285714286,26.4,32.2,20.6,0.5,5
308,sj,1996,14,1996-04-01,0.10794289999999998,0.0,297.21,297.407142857,293.321428571,295.4,28.8,79.02,0.0,14.7271428571,25.9285714286,31.1,21.7,21.6,5
309,sj,1996,15,1996-04-08,0.1776429,49.18,298.135714286,298.207142857,294.36571428599996,296.3,27.9,79.77571428569999,49.18,15.751428571400002,26.228571428600002,32.2,21.7,80.5,11
310,sj,1996,16,1996-04-15,0.2278286,46.16,297.852857143,298.092857143,293.8,295.7,24.22,78.3114285714,46.16,15.1857142857,26.1285714286,32.2,21.1,8.9,11
311,sj,1996,17,1996-04-22,0.1805143,0.0,298.228571429,298.464285714,293.282857143,297.0,10.9,74.1714285714,0.0,14.7057142857,26.1285714286,30.0,22.2,8.2,7
312,sj,1996,18,1996-04-29,0.2046286,5.63,298.007142857,298.092857143,293.538571429,296.6,21.5,76.3942857143,5.63,14.9385714286,26.014285714299998,30.0,22.2,25.6,4
313,sj,1996,19,1996-05-06,0.09445714,0.0,297.71,297.8,292.91571428599997,296.3,11.1,74.7928571429,0.0,14.361428571400001,25.4428571429,29.4,21.7,10.6,6
314,sj,1996,20,1996-05-13,0.15864289999999998,21.7,297.595714286,297.62857142900003,294.451428571,296.2,68.2,82.84,21.7,15.7971428571,25.842857142899998,29.4,22.2,44.8,5
315,sj,1996,21,1996-05-20,0.21815,44.07,298.658571429,298.921428571,295.467142857,297.4,17.9,82.78,44.07,16.8571428571,26.728571428600002,30.6,22.8,0.8,2
316,sj,1996,22,1996-05-27,0.1087857,68.06,299.44142857099996,299.592857143,296.237142857,297.5,21.71,82.7514285714,68.06,17.66,28.1142857143,33.3,23.3,9.4,4
317,sj,1996,23,1996-06-03,0.1579,137.06,299.254285714,299.19285714299997,296.005714286,297.9,24.38,82.36857142859999,137.06,17.3942857143,27.8142857143,32.2,23.9,2.3,2
318,sj,1996,24,1996-06-10,0.13545,27.82,298.742857143,298.828571429,295.43857142900004,297.5,43.3,82.2357142857,27.82,16.8,26.9428571429,31.1,23.3,40.9,4
319,sj,1996,25,1996-06-17,0.1561714,47.93,298.49,298.564285714,295.435714286,297.1,73.7,83.3228571429,47.93,16.81,26.4428571429,30.6,22.8,84.6,6
320,sj,1996,26,1996-06-24,0.1705857,15.99,299.641428571,299.707142857,296.044285714,297.6,22.5,80.9071428571,15.99,17.4685714286,27.6857142857,32.8,23.3,19.3,6
321,sj,1996,27,1996-07-01,0.1834333,6.01,299.581428571,299.685714286,295.83428571400003,297.5,23.9,80.0614285714,6.01,17.211428571400003,27.9428571429,32.2,24.4,5.9,4
322,sj,1996,28,1996-07-08,0.1680333,24.35,299.734285714,299.835714286,296.341428571,297.9,35.23,81.83571428569999,24.35,17.7642857143,28.014285714299998,32.8,23.3,43.5,6
323,sj,1996,29,1996-07-15,0.1645429,97.22,299.018571429,299.064285714,296.124285714,297.1,123.2,84.3228571429,97.22,17.538571428599997,27.271428571399998,31.1,23.9,53.6,11
324,sj,1996,30,1996-07-22,0.17678329999999998,14.89,299.714285714,299.964285714,295.794285714,298.0,15.8,79.19857142859999,14.89,17.1457142857,27.514285714299998,31.1,23.9,9.9,16
325,sj,1996,31,1996-07-29,0.20444289999999998,41.78,299.39428571400003,299.457142857,296.03,297.5,39.1,81.91,41.78,17.39,27.1714285714,30.0,23.9,79.3,9
326,sj,1996,32,1996-08-05,0.1440857,34.04,299.137142857,299.12142857099997,296.408571429,297.7,67.71,85.01,34.04,17.81,27.6714285714,30.6,24.4,31.9,12
327,sj,1996,33,1996-08-12,0.2317,19.92,299.651428571,299.792857143,296.078571429,298.1,29.2,80.9357142857,19.92,17.48,28.014285714299998,31.7,22.8,14.3,13
328,sj,1996,34,1996-08-19,0.2312,110.91,298.984285714,299.042857143,296.12857142900003,297.6,68.7,84.3442857143,110.91,17.5228571429,26.785714285700003,31.1,22.8,80.6,27
329,sj,1996,35,1996-08-26,0.3126,15.74,299.945714286,300.035714286,295.98571428599996,298.0,33.7,79.2728571429,15.74,17.4228571429,27.7571428571,33.3,23.9,22.6,21
330,sj,1996,36,1996-09-02,0.17578570000000002,10.59,300.372857143,300.742857143,296.911428571,298.6,21.95,81.54,10.59,18.4857142857,28.485714285700002,33.3,23.3,35.1,19
331,sj,1996,37,1996-09-09,0.1728,63.31,299.802857143,299.885714286,296.452857143,297.8,89.24,81.9857142857,63.31,17.97,27.9428571429,32.8,23.3,51.1,17
332,sj,1996,38,1996-09-16,0.10781669999999999,243.55,299.482857143,299.44285714299997,296.88,297.6,151.7,85.69,243.55,18.407142857100002,27.0428571429,31.7,22.8,305.9,24
333,sj,1996,39,1996-09-23,0.1818857,59.12,300.32,300.44285714299997,297.092857143,299.1,19.32,82.6385714286,59.12,18.595714285699998,27.8714285714,32.8,23.9,7.3,27
334,sj,1996,40,1996-09-30,0.19521429999999998,27.58,300.018571429,300.207142857,296.09,298.6,27.2,79.1771428571,27.58,17.5214285714,27.4142857143,31.1,23.9,20.9,30
335,sj,1996,41,1996-10-07,0.2196167,28.18,299.962857143,300.114285714,296.46,298.1,23.54,81.26,28.18,17.9414285714,27.285714285700003,31.7,23.3,17.6,29
336,sj,1996,42,1996-10-14,0.2358,4.62,299.804285714,299.842857143,296.048571429,298.2,23.7,79.9571428571,4.62,17.4857142857,27.5714285714,31.7,23.3,8.9,25
337,sj,1996,43,1996-10-21,0.16631429999999997,17.37,300.344285714,300.464285714,296.717142857,298.7,7.1,80.7342857143,17.37,18.23,29.0428571429,33.9,24.4,6.6,35
338,sj,1996,44,1996-10-28,0.14635710000000002,16.06,299.25142857099996,299.342857143,295.72,297.7,65.2,81.13,16.06,17.1442857143,27.0428571429,31.1,21.7,28.9,33
339,sj,1996,45,1996-11-04,0.1353,51.59,299.168571429,299.23571428599996,296.26,297.5,59.22,84.1114285714,51.59,17.7014285714,26.842857142899998,31.1,22.2,35.6,30
340,sj,1996,46,1996-11-11,0.098,34.32,298.245714286,298.214285714,295.265714286,296.8,219.9,83.64,34.32,16.6771428571,26.157142857100002,30.0,22.2,25.0,29
341,sj,1996,47,1996-11-18,0.0578,42.76,298.477142857,298.55714285700003,295.43857142900004,296.8,113.55,83.3971428571,42.76,16.842857142899998,25.8714285714,29.4,22.2,88.3,31
342,sj,1996,48,1996-11-25,0.1447714,65.18,298.197142857,298.421428571,295.667142857,296.6,49.0,86.07142857139999,65.18,17.128571428599997,25.6142857143,28.3,22.8,39.5,29
343,sj,1996,49,1996-12-02,0.23084290000000002,0.0,297.642857143,297.678571429,292.94142857099996,295.6,20.57,75.2928571429,0.0,14.458571428599999,25.014285714299998,28.3,21.7,19.6,22
344,sj,1996,50,1996-12-09,0.17600000000000002,0.0,297.827142857,297.978571429,292.662857143,295.2,3.8,73.2528571429,0.0,14.2457142857,24.8,30.0,20.6,3.1,27
345,sj,1996,51,1996-12-16,0.18185710000000002,0.0,296.635714286,296.771428571,292.787142857,295.6,40.7,79.3728571429,0.0,14.3328571429,24.9571428571,28.9,21.1,25.4,24
346,sj,1996,52,1996-12-23,0.1470375,0.0,297.031428571,297.114285714,291.424285714,294.5,3.93,71.0628571429,0.0,13.1528571429,24.514285714299998,27.8,19.4,4.0,26
347,sj,1997,1,1997-01-01,0.17328570000000001,0.0,299.67714285700004,299.821428571,295.01428571400004,297.7,3.24,75.6785714286,0.0,16.3771428571,26.6285714286,31.7,21.7,0.5,29
348,sj,1997,2,1997-01-08,0.1435857,0.0,297.18857142900004,297.428571429,293.55857142900004,295.6,24.14,80.3,0.0,14.9671428571,24.6714285714,27.8,21.1,29.0,22
349,sj,1997,3,1997-01-15,0.2170857,0.0,297.56857142900003,297.664285714,292.797142857,296.1,7.79,74.94,0.0,14.2785714286,24.3857142857,28.9,19.4,0.6,33
350,sj,1997,4,1997-01-22,0.18614289999999997,6.65,297.48571428599996,297.742857143,293.787142857,295.2,23.5,80.0928571429,6.65,15.1742857143,24.9,28.9,21.1,2.0,24
351,sj,1997,5,1997-01-29,0.1018,66.05,296.741428571,296.842857143,293.532857143,295.3,81.3,82.3885714286,66.05,14.898571428599999,24.6285714286,28.3,21.1,58.9,30
352,sj,1997,6,1997-02-05,0.1156857,53.52,297.27,297.407142857,292.575714286,295.8,14.3,75.0757142857,53.52,14.058571428599999,23.7,27.8,19.4,49.5,20
353,sj,1997,7,1997-02-12,0.1705857,24.98,297.12,297.292857143,293.637142857,295.7,50.58,80.9471428571,24.98,15.0171428571,24.5714285714,27.8,21.1,25.4,17
354,sj,1997,8,1997-02-19,0.18154289999999998,0.0,297.587142857,297.714285714,293.221428571,296.2,15.14,76.7128571429,0.0,14.614285714300001,24.6857142857,28.3,21.1,22.9,24
355,sj,1997,9,1997-02-26,0.1579,0.0,297.26428571400004,297.357142857,292.472857143,295.7,15.1,74.63142857140001,0.0,13.931428571400001,24.471428571399997,27.8,21.1,30.0,28
356,sj,1997,10,1997-03-05,0.2670143,0.0,297.292857143,297.392857143,292.41,295.5,9.5,74.2557142857,0.0,13.885714285699999,24.5714285714,27.8,21.1,15.5,18
357,sj,1997,11,1997-03-12,0.15124289999999999,0.0,297.138571429,297.35,292.495714286,295.8,14.3,75.3728571429,0.0,13.9771428571,24.3571428571,27.8,21.1,13.8,13
358,sj,1997,12,1997-03-19,0.2533286,0.0,297.078571429,297.221428571,292.767142857,296.0,17.92,76.9042857143,0.0,14.222857142899999,24.7428571429,28.9,21.1,15.2,9
359,sj,1997,13,1997-03-26,0.2154,0.0,297.721428571,297.921428571,292.758571429,295.7,7.0,74.11857142859999,0.0,14.2271428571,25.3142857143,31.1,20.6,1.5,14
360,sj,1997,14,1997-04-02,0.19168329999999997,0.0,297.69285714299997,297.857142857,292.775714286,295.5,5.9,74.2057142857,0.0,14.2314285714,25.0857142857,29.4,20.6,2.9,11
361,sj,1997,15,1997-04-09,0.2027714,6.65,296.595714286,296.635714286,291.842857143,294.3,18.73,74.85,6.65,13.4928571429,25.3571428571,31.1,21.7,0.6,11
362,sj,1997,16,1997-04-16,0.2354857,0.0,297.178571429,297.464285714,291.674285714,295.1,7.5,71.55857142859999,0.0,13.35,25.9,31.7,20.0,0.8,19
363,sj,1997,17,1997-04-23,0.22225709999999999,0.0,298.821428571,299.05,294.098571429,296.7,16.2,75.4171428571,0.0,15.501428571400002,27.6714285714,34.4,21.1,0.0,10
364,sj,1997,18,1997-04-30,0.19288329999999998,5.73,299.20428571400004,299.385714286,294.82,296.7,4.0,76.9528571429,5.73,16.17,27.771428571399998,33.9,22.8,0.5,8
365,sj,1997,19,1997-05-07,0.13245710000000002,0.0,299.35,299.507142857,294.727142857,297.8,1.5,75.8785714286,0.0,16.0785714286,27.9285714286,33.9,23.3,0.3,8
366,sj,1997,20,1997-05-14,0.1297857,33.03,298.85,298.98571428599996,294.798571429,297.1,27.3,78.5371428571,33.03,16.1442857143,27.5714285714,32.8,22.2,12.6,9
367,sj,1997,21,1997-05-21,0.09873333,0.0,299.241428571,299.385714286,294.661428571,297.8,10.1,75.9828571429,0.0,15.9971428571,27.5857142857,32.2,23.9,12.9,3
368,sj,1997,22,1997-05-28,0.14505710000000002,64.1,299.281428571,299.435714286,295.262857143,297.7,10.5,78.7114285714,64.1,16.66,27.3142857143,31.7,22.8,30.5,7
369,sj,1997,23,1997-06-04,0.1623571,118.35,298.995714286,299.042857143,295.978571429,297.9,41.7,83.4857142857,118.35,17.3685714286,27.271428571399998,32.8,22.2,31.3,14
370,sj,1997,24,1997-06-11,0.19141429999999998,0.0,300.00142857099996,300.26428571400004,296.174285714,298.2,9.9,79.7457142857,0.0,17.62,28.6,32.8,23.9,0.3,4
371,sj,1997,25,1997-06-18,0.2157,2.43,300.36714285700003,300.6,296.411428571,298.0,7.8,79.36428571430001,2.43,17.8471428571,29.014285714299998,33.9,23.9,0.5,9
372,sj,1997,26,1997-06-25,0.1368,34.69,300.044285714,300.092857143,296.32285714299996,298.4,23.4,80.2457142857,34.69,17.7328571429,28.657142857100002,32.8,23.9,18.6,14
373,sj,1997,27,1997-07-02,0.1983714,38.84,300.29571428599996,300.51428571400004,296.238571429,298.3,24.3,78.6385714286,38.84,17.6357142857,28.4142857143,32.2,24.4,4.1,7
374,sj,1997,28,1997-07-09,0.11185710000000001,5.87,300.488571429,300.642857143,296.41571428599997,299.0,21.3,78.62,5.87,17.845714285699998,29.014285714299998,33.9,23.9,8.7,9
375,sj,1997,29,1997-07-16,0.1659714,24.42,300.094285714,300.171428571,296.511428571,298.1,35.4,80.9171428571,24.42,17.948571428599998,28.6142857143,32.8,24.4,40.9,3
376,sj,1997,30,1997-07-23,0.14968570000000003,41.34,299.958571429,299.94285714299997,296.602857143,298.2,73.74,82.1328571429,41.34,18.0457142857,27.9,31.7,23.3,51.2,3
377,sj,1997,31,1997-07-30,0.1919429,29.9,300.11714285700003,300.214285714,296.215714286,297.8,33.6,79.4542857143,29.9,17.6171428571,27.8285714286,31.7,22.8,16.3,14
378,sj,1997,32,1997-08-06,0.1142286,19.57,300.294285714,300.414285714,296.73571428599996,297.8,28.6,81.1042857143,19.57,18.18,28.6428571429,32.2,25.0,5.2,12
379,sj,1997,33,1997-08-13,0.1585714,57.65,299.84,299.992857143,296.57285714299996,298.1,42.79,82.3928571429,57.65,17.9885714286,28.285714285700003,32.8,23.9,53.4,10
380,sj,1997,34,1997-08-20,0.1446,20.35,299.761428571,299.8,296.658571429,298.2,45.7,83.28,20.35,18.0914285714,28.4142857143,32.2,24.4,52.3,21
381,sj,1997,35,1997-08-27,0.2091857,94.72,300.265714286,300.335714286,296.70428571400004,298.8,35.9,81.1428571429,94.72,18.182857142899998,27.985714285700002,32.2,22.8,50.0,26
382,sj,1997,36,1997-09-03,0.17355710000000002,8.83,300.138571429,300.12142857099997,296.804285714,298.5,35.9,82.22,8.83,18.3085714286,28.728571428600002,32.8,25.0,17.0,47
383,sj,1997,37,1997-09-10,0.1827714,11.47,300.548571429,300.721428571,297.414285714,298.9,46.4,83.16428571430001,11.47,19.0442857143,28.9571428571,32.8,24.4,15.8,42
384,sj,1997,38,1997-09-17,0.1866286,86.14,300.682857143,300.80714285700003,297.24714285700003,299.0,36.89,81.80857142859999,86.14,18.8285714286,28.9,34.4,25.0,18.1,31
385,sj,1997,39,1997-09-24,0.14341429999999997,13.18,300.42,300.51428571400004,296.385714286,298.0,39.6,78.78,13.18,17.8285714286,28.4,32.2,23.9,25.4,34
386,sj,1997,40,1997-10-01,0.14388570000000003,46.15,300.13285714299997,300.207142857,297.268571429,298.7,39.0,84.4371428571,46.15,18.814285714300002,27.5857142857,32.2,21.7,31.2,33
387,sj,1997,41,1997-10-08,0.0999,70.29,300.564285714,300.73571428599996,296.787142857,298.5,26.0,80.08428571430001,70.29,18.31,28.5,33.3,23.3,44.4,52
388,sj,1997,42,1997-10-15,0.2107333,99.33,299.478571429,299.435714286,296.435714286,297.6,182.0,83.5757142857,99.33,17.9271428571,27.3571428571,31.1,22.8,6.3,56
389,sj,1997,43,1997-10-22,0.2916429,80.85,299.608571429,299.842857143,296.304285714,296.4,27.34,82.2342857143,80.85,17.8185714286,27.7,32.8,23.9,8.7,70
390,sj,1997,44,1997-10-29,0.2102,0.78,300.38142857099996,300.55,296.101428571,298.1,7.27,77.5328571429,0.78,17.551428571400002,28.3857142857,32.8,24.4,0.0,112
391,sj,1997,45,1997-11-05,0.17674289999999998,2.08,300.031428571,300.092857143,295.695714286,298.6,9.5,77.3071428571,2.08,17.095714285699998,27.7428571429,31.1,23.9,27.1,70
392,sj,1997,46,1997-11-12,0.1022714,18.83,299.687142857,299.792857143,295.345714286,297.9,9.0,77.1628571429,18.83,16.7642857143,27.342857142899998,32.8,22.8,34.6,47
393,sj,1997,47,1997-11-19,0.14778570000000002,50.55,299.491428571,299.528571429,296.312857143,298.0,40.5,82.7657142857,50.55,17.7385714286,27.3285714286,31.1,23.9,6.1,48
394,sj,1997,48,1997-11-26,0.2117571,4.76,299.62,299.7,296.337142857,297.9,42.9,82.27,4.76,17.7714285714,27.2571428571,30.6,23.9,81.8,49
395,sj,1997,49,1997-12-03,0.31207140000000005,3.01,299.455714286,299.507142857,295.575714286,298.2,14.7,79.3957142857,3.01,17.0014285714,26.6714285714,31.7,23.3,39.9,66
396,sj,1997,50,1997-12-10,0.2354714,0.0,300.13285714299997,300.35,295.152857143,298.8,0.3,74.2814285714,0.0,16.53,26.7571428571,32.2,21.7,0.0,56
397,sj,1997,51,1997-12-17,0.2339,0.0,299.638571429,299.664285714,294.79571428599996,298.1,3.9,74.7957142857,0.0,16.1457142857,26.5714285714,32.2,22.2,1.5,61
398,sj,1997,52,1997-12-24,0.22578890000000001,22.52,299.214285714,299.285714286,295.351428571,297.6,16.3,79.47,22.52,16.7042857143,26.714285714299997,31.7,22.2,17.3,67
399,sj,1998,1,1998-01-01,0.08344286,22.52,299.214285714,299.285714286,295.351428571,297.6,16.3,79.47,22.52,16.7042857143,26.714285714299997,31.7,22.2,17.3,64
400,sj,1998,2,1998-01-08,0.1341571,10.59,298.827142857,298.992857143,295.03,297.2,44.4,79.63142857140001,10.59,16.3628571429,26.3571428571,31.7,22.8,33.3,68
401,sj,1998,3,1998-01-15,0.19857139999999998,106.97,297.612857143,297.685714286,294.852857143,296.4,53.2,84.69428571430001,106.97,16.2085714286,24.8857142857,29.4,20.6,152.4,49
402,sj,1998,4,1998-01-22,0.1921,0.0,298.611428571,298.8,294.51,296.8,8.4,78.1828571429,0.0,15.8814285714,25.6142857143,29.4,21.1,4.8,50
403,sj,1998,5,1998-01-29,0.1313571,7.72,298.694285714,298.857142857,294.19,297.0,16.3,76.2614285714,7.72,15.5614285714,26.5428571429,31.1,22.2,1.3,56
404,sj,1998,6,1998-02-05,0.09734286,0.0,298.578571429,298.80714285700003,293.971428571,296.6,8.6,75.7771428571,0.0,15.361428571400001,26.5857142857,31.7,21.1,0.0,75
405,sj,1998,7,1998-02-12,0.17631429999999998,142.6,299.05857142900004,299.25,295.62857142900003,296.7,18.5,81.6128571429,142.6,17.088571428599998,27.2571428571,32.2,22.8,79.2,63
406,sj,1998,8,1998-02-19,0.2387,0.0,297.59,297.835714286,291.901428571,296.2,3.1,70.7014285714,0.0,13.5128571429,24.4142857143,28.9,20.0,8.7,62
407,sj,1998,9,1998-02-26,0.1549833,0.0,298.892857143,299.12857142900003,294.114285714,297.8,1.1,75.0157142857,0.0,15.4771428571,26.271428571399998,31.1,21.1,6.4,41
408,sj,1998,10,1998-03-05,0.16221429999999998,0.0,297.655714286,297.792857143,293.5,295.0,10.3,77.9242857143,0.0,14.9357142857,25.6142857143,32.2,21.1,7.0,50
409,sj,1998,11,1998-03-12,0.1625286,0.0,298.278571429,298.385714286,294.697142857,295.7,42.78,80.7785714286,0.0,16.0814285714,25.8142857143,32.2,21.1,15.1,34
410,sj,1998,12,1998-03-19,0.2124143,0.0,298.17571428599996,298.37142857099997,292.907142857,296.2,0.6,72.6428571429,0.0,14.367142857100001,24.8857142857,28.9,20.6,27.7,31
411,sj,1998,13,1998-03-26,0.1685,0.0,298.50285714299997,298.664285714,294.098571429,296.5,21.0,76.6757142857,0.0,15.48,26.228571428600002,31.1,22.2,16.5,38
412,sj,1998,14,1998-04-02,0.1277429,72.98,298.044285714,298.19285714299997,294.62857142900003,296.5,41.2,81.4057142857,72.98,15.998571428599998,25.714285714299997,31.7,21.7,15.5,30
413,sj,1998,15,1998-04-09,0.1027714,12.01,297.87142857099997,298.2,294.215714286,295.6,19.0,80.19,12.01,15.635714285699999,26.028571428600003,31.7,21.7,10.7,32
414,sj,1998,16,1998-04-16,0.12585710000000003,0.0,298.472857143,298.578571429,294.97,296.5,23.9,81.1457142857,0.0,16.4028571429,26.9285714286,33.9,22.2,7.9,26
415,sj,1998,17,1998-04-23,0.1479571,22.22,297.73571428599996,297.792857143,293.542857143,296.2,24.3,77.7128571429,22.22,15.014285714300001,25.6,29.4,21.7,73.4,30
416,sj,1998,18,1998-04-30,0.2073286,71.64,299.565714286,299.835714286,295.83428571400003,298.2,11.7,80.0728571429,71.64,17.231428571400002,26.8714285714,31.1,22.8,16.3,36
417,sj,1998,19,1998-05-07,0.1198143,0.0,299.13285714299997,299.292857143,294.827142857,297.7,17.6,77.3314285714,0.0,16.2214285714,26.785714285700003,31.1,22.2,6.9,35
418,sj,1998,20,1998-05-14,0.1003,55.76,299.2,299.4,295.11,296.6,10.3,78.4014285714,55.76,16.502857142899998,27.1428571429,33.9,22.2,7.1,46
419,sj,1998,21,1998-05-21,0.1742,56.4,300.02428571400003,300.085714286,297.062857143,297.8,53.7,84.0714285714,56.4,18.6142857143,27.9142857143,34.4,23.3,59.1,48
420,sj,1998,22,1998-05-28,0.16451670000000002,15.86,299.842857143,299.935714286,297.02,298.4,59.4,84.63571428569999,15.86,18.5114285714,27.971428571399997,31.1,24.4,13.8,44
421,sj,1998,23,1998-06-04,0.12214289999999998,8.19,299.61857142900004,299.80714285700003,296.351428571,298.1,35.8,82.46,8.19,17.7657142857,27.8571428571,32.2,23.9,10.5,51
422,sj,1998,24,1998-06-11,0.27517140000000007,86.21,300.757142857,300.842857143,297.451428571,299.2,20.7,82.30571428569999,86.21,18.9914285714,28.4285714286,32.8,23.9,38.6,59
423,sj,1998,25,1998-06-18,0.1756286,49.52,300.517142857,300.564285714,296.435714286,298.9,15.4,78.53,49.52,17.8542857143,28.1,32.8,23.9,23.4,71
424,sj,1998,26,1998-06-25,0.15235710000000002,72.08,299.944285714,299.95,296.995714286,298.3,71.33,84.02571428569999,72.08,18.47,28.214285714299997,32.2,23.9,20.6,102
425,sj,1998,27,1998-07-02,0.15588570000000002,20.06,300.595714286,300.721428571,296.847142857,299.0,33.31,80.08571428569999,20.06,18.2785714286,28.6142857143,32.2,25.0,0.0,128
426,sj,1998,28,1998-07-09,0.1695286,54.05,300.452857143,300.435714286,296.924285714,298.5,45.31,81.29,54.05,18.391428571400002,28.3857142857,32.8,22.8,11.7,127
427,sj,1998,29,1998-07-16,0.06893333,10.42,300.337142857,300.457142857,296.288571429,298.1,30.86,78.99,10.42,17.7157142857,28.3857142857,33.3,23.9,62.5,150
428,sj,1998,30,1998-07-23,0.1602571,68.74,299.82285714299996,299.885714286,296.50285714299997,298.1,93.68,82.2128571429,68.74,17.9457142857,27.5571428571,31.7,23.9,81.9,191
429,sj,1998,31,1998-07-30,0.24652860000000001,16.03,300.06142857099996,300.035714286,297.038571429,298.5,107.87,83.7428571429,16.03,18.5471428571,28.271428571399998,31.7,23.9,20.5,256
430,sj,1998,32,1998-08-06,0.1526857,25.79,300.662857143,300.885714286,297.127142857,298.6,27.7,81.2171428571,25.79,18.6314285714,28.4571428571,32.2,24.4,6.2,329
431,sj,1998,33,1998-08-13,0.1739,38.44,300.668571429,300.62142857099997,297.457142857,298.9,55.9,82.8,38.44,19.0157142857,29.0714285714,32.8,24.4,3.8,263
432,sj,1998,34,1998-08-20,0.17203329999999997,24.34,300.36714285700003,300.35,297.467142857,298.9,63.2,84.2028571429,24.34,19.01,29.214285714299997,32.8,25.0,20.4,220
433,sj,1998,35,1998-08-27,0.1902571,96.58,300.468571429,300.578571429,297.401428571,298.7,98.3,83.45,96.58,19.0271428571,28.0428571429,33.9,23.3,146.4,204
434,sj,1998,36,1998-09-03,0.1456429,47.74,300.687142857,300.707142857,297.328571429,298.4,52.5,82.1928571429,47.74,18.9085714286,28.7571428571,33.9,22.8,27.4,181
435,sj,1998,37,1998-09-10,0.122,72.73,300.147142857,300.2,297.16,298.7,73.6,84.0028571429,72.73,18.724285714300002,28.3285714286,32.2,24.4,61.3,99
436,sj,1998,38,1998-09-17,0.14148,35.03,300.587142857,300.607142857,297.275714286,298.8,33.83,82.3328571429,35.03,18.8471428571,28.728571428600002,34.4,24.4,39.7,54
437,sj,1998,39,1998-09-24,0.2066857,82.87,300.13,300.185714286,297.06,298.8,55.8,83.3314285714,82.87,18.5814285714,27.771428571399998,32.2,24.4,123.6,80
438,sj,1998,40,1998-10-01,0.16831429999999997,223.61,300.597142857,300.757142857,296.538571429,298.5,124.4,78.7828571429,223.61,18.0614285714,27.9142857143,32.8,23.9,24.7,102
439,sj,1998,41,1998-10-08,0.1492,33.26,300.712857143,300.742857143,296.921428571,298.9,28.3,79.9985714286,33.26,18.4185714286,28.2571428571,31.7,24.4,25.0,127
440,sj,1998,42,1998-10-15,0.13868570000000002,25.94,300.79571428599996,300.857142857,296.612857143,299.3,18.5,78.0985714286,25.94,18.0914285714,27.7571428571,31.7,23.3,15.5,73
441,sj,1998,43,1998-10-22,0.1962,32.09,300.24714285700003,300.23571428599996,296.9,298.8,36.5,82.0385714286,32.09,18.41,28.157142857100002,33.9,23.9,26.7,68
442,sj,1998,44,1998-10-29,0.09242857,182.46,299.848571429,299.98571428599996,296.86714285700003,297.7,92.4,83.8657142857,182.46,18.3757142857,27.714285714299997,32.8,23.3,54.6,64
